datetime.now(),getAccelX(),getAccelY(),getAccelZ(),getAccelXScaled(),getAccelYScaled(),getAccelZScaled(),getGyroX(),getGyroY(),getGyroZ(),getGyroXScaled(),getGyroYScaled(),getGyroZScaled(),getXRotation(),getYRotation(),getForwardProximity(),steering_angle,throttle
2019-03-13 19:31:43.767939,44,760,16656,0.00634765625,0.042236328125,1.0244140625,-336,101,25,-2.3435114503816794,0.48854961832061067,0.26717557251908397,2.7537976879465447,-0.5127303444939753,45.08,100,10000
2019-03-13 19:31:43.899970,32,852,16720,0.0078125,0.061279296875,1.029052734375,-25,65,48,-2.2977099236641223,0.5801526717557252,0.13740458015267176,3.2806747959616964,-0.38923268224024427,45.03,101,10201
2019-03-13 19:31:44.031958,60,760,16880,0.00439453125,0.05517578125,1.006591796875,-309,84,43,-2.450381679389313,0.732824427480916,0.1984732824427481,2.0569241914494496,-0.3974248905985504,44.63,102,10404
2019-03-13 19:31:44.164178,72,536,16700,0.000244140625,0.045166015625,1.029541015625,-304,88,55,-2.213740458015267,0.7099236641221374,0.10687022900763359,2.9446014029121828,-0.3528198139169198,44.17,103,10609
2019-03-13 19:31:44.296415,168,840,16568,0.00341796875,0.048583984375,1.0126953125,-273,83,16,-2.2442748091603053,0.8091603053435115,0.21374045801526717,2.8525942762258047,-0.2342686521593019,44.64,104,10816
2019-03-13 19:31:44.428372,12,860,16644,0.000244140625,0.058349609375,1.0068359375,-255,75,47,-2.3969465648854964,0.648854961832061,0.1984732824427481,2.902347216844393,-0.05562605993310229,44.63,105,11025
2019-03-13 19:31:44.560335,140,740,16532,0.005859375,0.048583984375,1.021484375,-263,80,19,-2.267175572519084,0.5877862595419847,0.35877862595419846,2.733428797501704,-0.4926992720804239,44.59,106,11236
2019-03-13 19:31:44.692239,84,1004,16440,0.003173828125,0.062255859375,1.01416015625,-274,106,17,-0.05343511450381679,0.7709923664122137,0.17557251908396945,3.1461385640604957,-0.09664976429465894,44.18,107,11449
2019-03-13 19:31:44.824158,100,736,16632,0.008056640625,0.048828125,1.01904296875,-271,103,19,-2.3740458015267176,0.7251908396946565,0.24427480916030533,3.3074186227859297,0.6847871669378598,44.21,108,11664
2019-03-13 19:31:44.956158,148,1008,16680,0.005859375,0.046142578125,1.009033203125,-512,93,21,-2.381679389312977,0.6106870229007634,0.4122137404580153,2.523982393920036,0.6261242275598836,44.17,109,11881
2019-03-13 19:31:45.088141,40,808,16680,0.0048828125,0.059814453125,1.01171875,-262,80,50,-2.099236641221374,0.7404580152671756,0.3435114503816794,2.7127237858110393,-0.38545783226618263,44.25,110,12100
2019-03-13 19:31:45.220159,116,792,16832,0.0087890625,0.04443359375,1.02099609375,-326,85,35,-0.3053435114503817,0.7938931297709924,0.24427480916030533,3.0775478760748376,-0.06947668437992657,44.2,111,12321
2019-03-13 19:31:45.352114,108,816,16720,0.007080078125,0.050048828125,1.015380859375,-308,78,38,-2.5267175572519083,0.8015267175572519,0.022900763358778626,2.7879917772048644,-0.6268455190321613,44.2,112,12544
2019-03-13 19:31:45.484230,188,584,16604,0.005615234375,0.05224609375,1.011474609375,-278,93,60,-2.122137404580153,0.7404580152671756,0.0916030534351145,2.918977281843505,-0.42462536679765556,44.2,113,12769
2019-03-13 19:31:45.616289,84,744,16780,0.0,0.0498046875,1.009033203125,-307,107,24,-3.9083969465648853,0.7175572519083969,0.22137404580152673,2.2932552786877842,-0.27525325548019763,44.88,114,12996
2019-03-13 19:31:45.748419,44,848,16744,0.011962890625,0.04833984375,1.01220703125,-511,71,37,-2.015267175572519,0.7557251908396947,0.22900763358778625,3.0419438399856635,-0.3902196081282982,44.26,115,13225
2019-03-13 19:31:45.880331,76,868,16488,0.002197265625,0.052734375,1.03076171875,-296,72,21,-2.3435114503816794,0.7022900763358778,0.1984732824427481,3.5094150163140716,-0.2929251678930396,44.63,116,13456
2019-03-13 19:31:46.012308,56,640,16608,0.000732421875,0.048828125,1.01318359375,-308,63,29,-2.1755725190839694,0.5725190839694656,0.183206106870229,3.51591562541369,-0.2881663111160116,44.2,117,13689
2019-03-13 19:31:46.144231,64,1016,16612,0.008056640625,0.048828125,1.00244140625,-315,79,23,-2.099236641221374,0.6030534351145038,0.1450381679389313,2.5568671820659077,-0.15207934155533934,45.06,118,13924
2019-03-13 19:31:46.276318,116,676,16524,0.0048828125,0.048095703125,1.003662109375,-332,100,31,-2.450381679389313,0.7251908396946565,0.19083969465648856,2.668803155852008,-0.19132517485208497,44.95,119,14161
2019-03-13 19:31:46.408682,140,888,16680,0.00390625,0.044677734375,1.012939453125,-304,92,43,-2.030534351145038,0.5572519083969466,0.2366412213740458,2.5263460613526645,-0.5792588153070909,44.69,120,14400
2019-03-13 19:31:46.540835,148,776,16568,0.0009765625,0.056396484375,1.0068359375,-331,75,40,-2.0,0.6335877862595419,0.26717557251908397,2.866419254342383,-0.1511198256813612,44.74,121,14641
2019-03-13 19:31:46.672804,160,752,16836,0.011474609375,0.050048828125,1.01513671875,-268,102,34,-2.183206106870229,0.6183206106870229,0.33587786259541985,2.7269663000616653,-0.289658151038525,44.16,122,14884
2019-03-13 19:31:46.804771,92,888,16864,0.00390625,0.0498046875,1.00927734375,-21,93,29,-2.3969465648854964,0.7099236641221374,0.3816793893129771,2.8494488391417545,0.05530967866747062,43.82,123,15129
2019-03-13 19:31:46.936703,64,820,16468,0.0068359375,0.049560546875,1.009033203125,-331,102,49,-2.1755725190839694,0.6641221374045801,0.08396946564885496,3.4196237536314724,-0.0,45.1,124,15376
2019-03-13 19:31:47.068781,96,816,16636,0.00390625,0.047119140625,1.01416015625,-314,84,34,-2.4198473282442747,0.6030534351145038,0.4580152671755725,2.9402171692851216,-0.6783367311987375,44.68,125,15625
2019-03-13 19:31:47.204403,36,736,16812,0.004638671875,0.051513671875,1.013427734375,-319,100,35,-0.13740458015267176,0.7480916030534351,0.3282442748091603,2.945471485332492,-0.23036238651038754,44.72,126,15876
2019-03-13 19:31:47.336405,4,528,16812,0.006591796875,0.06201171875,1.017822265625,-305,92,49,-2.2290076335877864,0.5190839694656488,0.2824427480916031,2.824726015408047,-0.26533829823505334,44.64,127,16129
2019-03-13 19:31:47.468401,136,528,16720,0.00390625,0.052001953125,1.010009765625,-324,110,48,-0.2748091603053435,0.5877862595419847,0.3816793893129771,3.424431979486954,-0.8675709009843877,44.23,128,16384
2019-03-13 19:31:47.600571,4,820,16820,0.0048828125,0.060546875,1.006591796875,-281,79,29,-2.2977099236641223,0.6793893129770993,0.26717557251908397,2.585434101577634,-0.30302989787554335,44.63,129,16641
2019-03-13 19:31:47.732546,132,816,16412,0.004150390625,0.041259765625,1.011962890625,-282,85,19,-2.4885496183206106,0.7862595419847328,0.09923664122137404,2.257578097331247,-0.4011949213315695,44.23,130,16900
2019-03-13 19:31:47.864629,156,812,16664,0.001953125,0.04541015625,1.01416015625,-310,82,25,-2.5267175572519083,0.7633587786259542,0.19083969465648856,3.4857651777386987,-0.5359921977464023,44.23,131,17161
2019-03-13 19:31:47.996761,72,720,16636,0.005126953125,0.049560546875,1.01513671875,-265,85,13,-2.015267175572519,0.6870229007633588,0.2748091603053435,2.6568860893188235,-0.8239007476809469,44.2,132,17424
2019-03-13 19:31:48.128672,132,816,16884,0.00439453125,0.050537109375,1.000732421875,-512,91,15,-2.732824427480916,0.6946564885496184,0.2900763358778626,2.787854273810203,-0.206849804460357,44.7,133,17689
2019-03-13 19:31:48.260614,160,1004,16404,0.01171875,0.04248046875,1.030517578125,-346,91,31,-3.9083969465648853,0.6946564885496184,0.22900763358778625,2.519248177284727,-0.2316398146464745,44.2,134,17956
2019-03-13 19:31:48.392545,76,844,16556,0.0048828125,0.03125,1.01123046875,-352,103,24,-2.2595419847328246,0.6564885496183206,0.2748091603053435,2.464627605247219,-0.12476732980485462,44.2,135,18225
2019-03-13 19:31:48.524518,96,788,16424,0.001708984375,0.04833984375,1.00927734375,-298,79,39,-2.1908396946564888,0.5648854961832062,0.183206106870229,2.694432616050979,-0.2629440308156541,45.02,136,18496
2019-03-13 19:31:48.656504,180,796,16704,0.002197265625,0.048095703125,1.0068359375,-303,91,56,-2.1908396946564888,0.6564885496183206,0.22900763358778625,2.2922168054442738,0.09692035264260963,44.25,137,18769
2019-03-13 19:31:48.788699,144,712,16720,0.00341796875,0.031494140625,1.029052734375,-8,92,53,-1.9770992366412214,0.5419847328244275,0.31297709923664124,2.5569621478771727,-0.2189203171122973,44.22,138,19044
2019-03-13 19:31:48.920814,108,796,16704,0.010498046875,0.051025390625,1.00732421875,-294,91,15,-2.053435114503817,0.6106870229007634,0.22137404580152673,1.8195952896363534,-0.17880470017004324,44.69,139,19321
2019-03-13 19:31:49.052899,76,536,16656,0.00732421875,0.05322265625,1.026123046875,-284,89,30,-2.5114503816793894,0.6564885496183206,0.3511450381679389,3.411856683552038,-0.22069013613637628,44.22,140,19600
2019-03-13 19:31:49.184904,24,964,16524,0.00439453125,0.047119140625,1.028076171875,-313,75,30,-2.5419847328244276,0.6564885496183206,0.26717557251908397,2.4565733525382503,-0.5766798790735844,44.18,141,19881
2019-03-13 19:31:49.317131,24,756,16604,0.0048828125,0.0517578125,1.01220703125,-358,102,52,-2.2900763358778624,0.732824427480916,0.3511450381679389,2.661983622101612,-0.2922174490029505,44.2,142,20164
2019-03-13 19:31:49.449350,72,820,16764,-0.008544921875,0.03369140625,1.013916015625,-282,95,20,-2.1908396946564888,0.5267175572519084,0.10687022900763359,2.701215403899245,-0.17743365542437742,44.23,143,20449
2019-03-13 19:31:49.581589,44,584,16400,0.00634765625,0.0439453125,1.01171875,-276,114,28,-2.351145038167939,0.7480916030534351,0.17557251908396945,2.9613337308836845,-0.6233199543445886,45.0,144,20736
2019-03-13 19:31:49.713972,168,1004,16600,0.0029296875,0.059326171875,1.0009765625,-315,89,28,-2.6412213740458017,0.6870229007633588,0.42748091603053434,2.7354940975140707,-0.8149518551216993,45.1,145,21025
2019-03-13 19:31:49.846191,36,556,16604,0.000732421875,0.041748046875,1.025634765625,-309,111,18,-2.312977099236641,0.648854961832061,0.2748091603053435,3.213059319593472,-0.6674302358745419,44.66,146,21316
2019-03-13 19:31:49.978336,-192,804,16404,0.0048828125,0.050048828125,1.01220703125,-327,86,43,-2.045801526717557,0.9007633587786259,0.2900763358778626,3.057541978193077,-0.35929576364604027,44.22,147,21609
2019-03-13 19:31:50.110378,8,1000,16688,0.00244140625,0.043701171875,1.00390625,-307,89,28,-2.3053435114503817,0.6793893129770993,0.17557251908396945,2.911605439858335,-0.20819623790654143,44.67,148,21904
2019-03-13 19:31:50.242673,112,516,16688,0.00927734375,0.047607421875,1.0,-295,95,45,-2.351145038167939,0.6946564885496184,0.183206106870229,3.1836099856184736,-0.5544795175896851,44.25,149,22201
2019-03-13 19:31:50.374772,84,708,16524,0.001953125,0.049560546875,1.015869140625,-298,79,15,-2.1297709923664123,0.7099236641221374,0.31297709923664124,2.9288810482266627,-0.08209947949385683,44.26,150,22500
2019-03-13 19:31:50.506777,132,744,16456,0.001708984375,0.05029296875,1.010498046875,-303,90,58,-2.2900763358778624,0.6030534351145038,0.22900763358778625,3.4096620351830835,-0.23280378074078384,44.27,151,22801
2019-03-13 19:31:50.638710,68,820,16580,0.002197265625,0.05126953125,1.02099609375,-269,81,17,-3.900763358778626,0.9236641221374046,0.2366412213740458,2.7753967287505477,-0.44669517629240096,45.15,152,23104
2019-03-13 19:31:50.770984,104,556,16528,0.007080078125,0.05859375,1.01416015625,-326,83,48,-2.2213740458015265,0.6946564885496184,0.1984732824427481,2.9503719907140322,-0.11143640044468701,44.2,153,23409
2019-03-13 19:31:50.903111,112,704,16404,0.00634765625,0.053466796875,1.011962890625,-321,102,25,-2.2213740458015265,0.7557251908396947,0.31297709923664124,1.9787032236312176,-0.3054086519451313,45.09,154,23716
2019-03-13 19:31:51.035237,-180,848,16748,0.0048828125,0.048828125,1.0087890625,-299,73,40,-2.312977099236641,0.7175572519083969,0.3053435114503817,2.9205604388144852,-0.29936646445902176,44.61,155,24025
2019-03-13 19:31:51.167201,60,992,16608,-0.009765625,0.031494140625,1.012451171875,-277,78,49,-2.4580152671755724,0.6870229007633588,0.25190839694656486,2.270475378963987,-0.37442638342755125,44.65,156,24336
2019-03-13 19:31:51.299335,96,1016,16600,0.001220703125,0.05078125,1.00927734375,-509,79,35,-2.267175572519084,0.5572519083969466,0.29770992366412213,2.8923436428311726,-0.06937192593852927,44.23,157,24649
2019-03-13 19:31:51.431595,116,808,16532,0.010009765625,0.04833984375,1.02734375,-288,84,39,-3.877862595419847,0.6564885496183206,0.1984732824427481,2.7604676878837893,-0.17879513884763165,44.62,158,24964
2019-03-13 19:31:51.563664,104,876,16764,0.006591796875,0.051025390625,1.01708984375,-298,87,27,-2.1374045801526718,0.6259541984732825,0.06870229007633588,3.5562724316883907,-0.4428731809116624,44.7,159,25281
2019-03-13 19:31:51.699977,128,804,16640,-0.0126953125,0.044921875,1.025390625,-304,100,17,-2.0916030534351147,0.6564885496183206,0.20610687022900764,1.762390972772953,-0.23406398919654497,44.61,160,25600
2019-03-13 19:31:51.832681,40,844,16652,0.0068359375,0.060302734375,1.012939453125,-330,89,9,-1.8549618320610688,0.7862595419847328,0.2366412213740458,2.7282252758645265,-0.20637366817819064,44.71,161,25921
2019-03-13 19:31:51.964969,96,764,16392,0.00732421875,0.0458984375,1.003173828125,-314,75,33,-2.114503816793893,0.5648854961832062,0.21374045801526717,2.705131839588409,-0.23526096285136136,45.28,162,26244
2019-03-13 19:31:52.098416,144,808,16636,0.00048828125,0.0546875,1.010009765625,-280,72,51,-2.3969465648854964,0.7633587786259542,0.29770992366412213,2.576250114203547,-0.09612362361804735,44.66,163,26569
2019-03-13 19:31:52.230739,24,852,16600,0.005615234375,0.033203125,1.025390625,-288,91,28,-2.045801526717557,0.7099236641221374,0.33587786259541985,3.0853872351981537,-0.2574989104384587,44.73,164,26896
2019-03-13 19:31:52.362894,64,872,16684,0.00634765625,0.047607421875,1.01513671875,-299,93,34,-2.213740458015267,0.6183206106870229,0.2366412213740458,2.861699678543851,-0.37169052268812003,44.62,165,27225
2019-03-13 19:31:52.496406,64,788,16684,-0.012939453125,0.05078125,1.031005859375,-328,83,36,-3.854961832061069,0.732824427480916,0.10687022900763359,2.697258235178786,-0.08291070698108854,44.25,166,27556
2019-03-13 19:31:52.629148,28,888,16504,0.00537109375,0.05078125,1.019775390625,-284,72,30,-2.427480916030534,0.6793893129770993,0.183206106870229,2.7737794687906585,-0.3120401443009042,44.21,167,27889
2019-03-13 19:31:52.761308,32,732,16548,0.015380859375,0.0498046875,1.005126953125,-296,121,47,-2.2213740458015265,0.6183206106870229,0.3435114503816794,2.903118068150948,-0.2886005895195744,44.65,168,28224
2019-03-13 19:31:52.893478,76,972,16544,0.00537109375,0.06005859375,1.030029296875,-289,94,36,-2.480916030534351,0.6030534351145038,0.2748091603053435,3.414765574820762,-0.5846454341199228,45.0,169,28561
2019-03-13 19:31:53.025839,36,988,16456,0.001220703125,0.048095703125,1.010009765625,-302,95,60,-0.061068702290076333,0.7099236641221374,0.35877862595419846,2.787678240186599,-0.09654731857388217,45.15,170,28900
2019-03-13 19:31:53.157975,120,760,16628,0.00146484375,0.031494140625,1.016845703125,-317,96,59,-2.435114503816794,0.7633587786259542,0.2366412213740458,2.634842719600785,-0.30515646314365263,44.23,171,29241
2019-03-13 19:31:53.290314,100,684,16636,0.004638671875,0.046630859375,1.016845703125,-281,72,42,-2.213740458015267,0.7709923664122137,0.2595419847328244,2.634610984713195,-0.3010462284455783,44.21,172,29584
2019-03-13 19:31:53.422723,88,976,16528,0.00390625,0.03125,1.001708984375,-260,95,32,-2.2442748091603053,0.6259541984732825,0.16793893129770993,2.9533135917644,-0.22191212729698687,44.3,173,29929
2019-03-13 19:31:53.554756,100,764,16600,0.010009765625,0.051025390625,1.016845703125,-311,101,31,-2.053435114503817,0.6946564885496184,0.3435114503816794,3.4252594328693564,-0.013743470866143725,44.26,174,30276
2019-03-13 19:31:53.686856,-228,784,16512,-0.0126953125,0.05224609375,1.016845703125,-309,84,26,-2.49618320610687,0.5343511450381679,0.1984732824427481,2.6199601063756757,-0.26178412970514897,44.26,175,30625
2019-03-13 19:31:53.818868,52,860,16520,0.005126953125,0.035400390625,1.030029296875,-312,105,34,-2.50381679389313,0.6106870229007634,0.183206106870229,3.4816944274134283,-0.19295808045769897,45.55,176,30976
2019-03-13 19:31:53.951005,72,572,16532,0.00439453125,0.033203125,1.021484375,-335,94,59,-2.5343511450381677,0.6717557251908397,0.40458015267175573,2.765761512017138,-0.3287136328961341,44.67,177,31329
2019-03-13 19:31:54.083391,116,1008,16728,0.003662109375,0.05419921875,1.017578125,-246,105,55,-2.122137404580153,0.5419847328244275,0.13740458015267176,3.088802880539692,-0.2744021895673747,44.25,178,31684
2019-03-13 19:31:54.216045,72,780,16420,0.008544921875,0.046142578125,1.018310546875,-222,91,31,-2.3053435114503817,0.6564885496183206,0.24427480916030533,2.957775861552517,-0.3597964959816206,44.6,179,32041
2019-03-13 19:31:54.348686,112,816,16724,0.01025390625,0.05078125,1.010986328125,-314,94,28,-2.2442748091603053,0.7557251908396947,0.35877862595419846,2.754445743140617,-0.013738535632656793,44.31,180,32400
2019-03-13 19:31:54.481838,20,588,16624,0.0009765625,0.04736328125,1.016845703125,-330,86,40,-2.4122137404580153,0.7938931297709924,0.3893129770992366,1.766196626173816,-0.0814558343677251,44.23,181,32761
2019-03-13 19:31:54.613958,16,832,16636,0.01025390625,0.05126953125,1.012451171875,-505,78,47,-2.3053435114503817,0.7099236641221374,0.32061068702290074,2.655546591654749,-0.3206012646449868,44.27,182,33124
2019-03-13 19:31:54.746164,96,684,16604,0.00634765625,0.032958984375,1.00048828125,-273,87,41,-2.5419847328244276,0.6641221374045801,0.17557251908396945,3.419200355729694,-0.33039375005960336,44.14,183,33489
2019-03-13 19:31:54.878175,48,796,16616,0.008056640625,0.047607421875,1.00048828125,-279,82,27,-2.4198473282442747,0.5877862595419847,0.19083969465648856,3.4869287766618053,-0.42585051019602715,44.16,184,33856
2019-03-13 19:31:55.010186,76,556,16492,-0.013671875,0.05078125,1.0068359375,-279,97,34,-2.2290076335877864,0.7022900763358778,0.2900763358778626,2.7747812741479723,-0.32570718582985336,44.27,185,34225
2019-03-13 19:31:55.142223,64,828,16684,0.008544921875,0.031494140625,1.021240234375,-372,99,42,-2.0916030534351147,0.7557251908396947,0.33587786259541985,2.6138400246518927,-0.1928722118458333,45.1,186,34596
2019-03-13 19:31:55.274272,96,784,16656,0.003173828125,0.040771484375,1.010986328125,-328,78,52,-2.2442748091603053,0.5954198473282443,0.1450381679389313,2.442498262091114,-0.3772124914257642,45.07,187,34969
2019-03-13 19:31:55.406377,92,776,16524,0.003662109375,0.047607421875,1.024169921875,-335,92,28,-2.5343511450381677,0.6641221374045801,0.22900763358778625,2.9674449854920795,-0.2054667857635086,43.81,188,35344
2019-03-13 19:31:55.539329,28,828,16520,0.001953125,0.033447265625,1.00537109375,-259,87,29,-2.0610687022900764,0.5343511450381679,0.3893129770992366,3.394540637056666,-0.13764279400541357,44.32,189,35721
2019-03-13 19:31:55.671843,92,772,16692,0.0068359375,0.05078125,1.018798828125,-298,94,31,-2.5343511450381677,0.7175572519083969,0.45038167938931295,3.387888486121657,-0.2909602933826966,44.23,190,36100
2019-03-13 19:31:55.803839,0,1000,16648,0.006591796875,0.060302734375,1.017822265625,-311,77,6,-2.2061068702290076,0.6717557251908397,0.3816793893129771,2.706057683056488,-0.013871351966017905,44.24,191,36481
2019-03-13 19:31:55.935882,124,800,16696,0.005859375,0.047607421875,1.020751953125,-44,102,20,-2.519083969465649,0.7709923664122137,0.13740458015267176,2.657560973273075,0.7864363239046909,44.2,192,36864
2019-03-13 19:31:56.067956,60,828,16584,0.008056640625,0.03515625,1.011474609375,-336,89,35,-2.595419847328244,0.8473282442748091,0.3511450381679389,2.6181026506967298,-0.31944783689640527,44.26,193,37249
2019-03-13 19:31:56.200325,136,872,16872,0.00244140625,0.04638671875,1.00048828125,-301,83,36,-2.282442748091603,0.6335877862595419,0.19083969465648856,1.8533890035243379,-0.3928302328218976,44.7,194,37636
2019-03-13 19:31:56.332451,72,792,16556,0.004150390625,0.048095703125,1.00634765625,-337,91,15,-2.1297709923664123,0.6183206106870229,0.1984732824427481,2.813074416805335,-0.138235729652556,44.62,195,38025
2019-03-13 19:31:56.464412,84,684,16472,0.00927734375,0.047119140625,1.01220703125,-266,105,37,-2.045801526717557,0.7633587786259542,0.2366412213740458,2.603742031962531,-0.45502424907333494,44.7,196,38416
2019-03-13 19:31:56.596408,16,536,16424,0.000732421875,0.0498046875,1.024169921875,-282,96,32,-2.4198473282442747,0.5343511450381679,0.05343511450381679,2.87212412047666,-0.15072032115285125,43.41,197,38809
2019-03-13 19:31:56.728365,132,732,16672,0.000244140625,0.045166015625,1.0185546875,-295,73,29,-2.49618320610687,0.6793893129770993,0.2595419847328244,2.5667778292498604,-0.12224364713103018,45.03,198,39204
2019-03-13 19:31:56.860421,52,520,16396,0.008056640625,0.047119140625,1.017822265625,-270,83,31,-2.7404580152671754,0.6335877862595419,0.37404580152671757,2.7997085911340607,-0.31321900081811,44.26,199,39601
